model,qformat,tp,mps_percentage,batch_size,input_len,output_len,seq_len,prefill_time,decode_time,ttft,tpot,e2e
llama-3.1-8b,org,2,100,2,512,256,768,0.023109556100826,4.677022088748709,0.030697214603424,0.0183412630931321,4.707546687126159
llama-3.1-8b,org,2,100,4,512,256,768,0.0521866851247978,4.824778555000012,0.0734676122665405,0.0189207002156863,4.890121561288834
llama-3.1-8b,org,2,100,8,512,256,768,0.0747795214009784,4.895515999873624,0.0989561349153518,0.0191981019602887,4.990236309170723
llama-3.1-8b,org,2,100,16,512,256,768,0.1270014136115151,4.867812194768112,0.1528434261679649,0.0190894595873259,5.018026950955391
llama-3.1-8b,org,2,100,32,512,256,768,0.2414946299129496,5.028498074206823,0.2650190554559231,0.0197196002910071,5.292507253587246
llama-3.1-8b,org,4,100,1,512,256,768,0.0298227471030259,4.686166390599828,0.0317970275878906,0.0183771231003914,4.717837190628051
llama-3.1-8b,org,4,100,2,512,256,768,0.02297339584984,4.771432912499949,0.0307251572608947,0.0187115016176468,4.801968359947205
llama-3.1-8b,org,4,100,4,512,256,768,0.0257367433485342,4.818700257300952,0.0413342833518981,0.0188968637541213,4.859564888477325
llama-3.1-8b,org,4,100,8,512,256,768,0.0345742757989683,4.819650508987434,0.053871139883995,0.0189005902313232,4.872914570569992
llama-3.1-8b,org,4,100,16,512,256,768,0.0703690331560665,4.922680510995496,0.0923077180981636,0.0193046294548843,5.014277730882168
llama-3.1-8b,org,4,100,32,512,256,768,0.1361327094103216,4.976405013895578,0.1600011602044105,0.0195153137799826,5.1354162447154525
qwen-3-32b,fp8_kv8,1,100,1,512,256,768,0.045383865997428,9.8468935227982,0.04722580909729,0.0386152687168556,9.894093489646911
qwen-3-32b,fp8_kv8,1,100,2,512,256,768,0.0602762231472297,11.07514243475307,0.0803867101669311,0.0434319311166787,11.155412578582764
qwen-3-32b,fp8_kv8,1,100,4,512,256,768,0.1165756412985501,10.654005748099006,0.1491949796676635,0.0417804146984274,10.80290692448616
qwen-3-32b,fp8_kv8,1,100,8,512,256,768,0.2500396180981624,10.76233539125169,0.2987972319126129,0.042205236828438,11.060708704590798
qwen-3-32b,fp8_kv8,1,100,16,512,256,768,0.4896800860195071,10.935576964287248,0.56081213504076,0.0428846155462245,11.495567373931408
qwen-3-32b,fp8_kv8,1,100,32,512,256,768,1.209586238814336,10.627969288307488,1.2896228030323982,0.0416783109345391,11.916500933468342
qwen-3-32b,fp8_kv8,2,100,1,512,256,768,0.0558413387996552,11.464957160601625,0.0577834129333496,0.0449606163160848,11.52269742488861
qwen-3-32b,fp8_kv8,2,100,2,512,256,768,0.0496601919006934,11.944949827999151,0.0706573724746704,0.0468429405019574,12.01542363166809
qwen-3-32b,fp8_kv8,2,100,4,512,256,768,0.0781870991249888,12.238603501949546,0.1091324210166931,0.047994523537057,12.347459971904756
qwen-3-32b,fp8_kv8,2,100,8,512,256,768,0.146887005663757,12.53601802946314,0.1939558774232864,0.0491608550175025,12.729462683200836
qwen-3-32b,fp8_kv8,2,100,16,512,256,768,0.2668531920510759,12.576655937341457,0.3287690788507461,0.0493202193621233,12.904525224864482
qwen-3-32b,fp8_kv8,2,100,32,512,256,768,0.6656991932943356,12.395047511412509,0.721389202773571,0.0486080294565196,13.115418595075608
qwen-3-32b,fp8_kv8,4,100,1,512,256,768,0.061518299801537,11.50142936979828,0.0633127689361572,0.0451036445874442,11.564635109901428
qwen-3-32b,fp8_kv8,4,100,2,512,256,768,0.1028917709005327,12.76637792119909,0.1235170841217041,0.0500642271419572,12.889424109458924
qwen-3-32b,fp8_kv8,4,100,4,512,256,768,0.07273201312546,12.28183977252429,0.120775955915451,0.0481640775393109,12.388071912527083
qwen-3-32b,fp8_kv8,4,100,8,512,256,768,0.1139659312995718,12.353500536437332,0.1688501298427581,0.0484451001428914,12.508004504442216
qwen-3-32b,fp8_kv8,4,100,16,512,256,768,0.2161674425571618,12.338322486624657,0.2645937919616699,0.0483855783789202,12.602228882908822
qwen-3-32b,fp8_kv8,4,100,32,512,256,768,0.3598098231472931,12.972156113658937,0.4434534922242165,0.0508712004457213,13.391040844470265
qwen-3-32b,org,2,100,1,512,256,768,0.0512400880979839,9.999346090601469,0.0531730413436889,0.0392131219239273,10.052425932884216
qwen-3-32b,org,2,100,2,512,256,768,0.0562114755011862,10.81005598324955,0.0698089718818664,0.0423923764049001,10.879649448394776
qwen-3-32b,org,2,100,4,512,256,768,0.0911965088755096,10.619093718124711,0.1200758159160614,0.0416435047769596,10.738894599676131
qwen-3-32b,org,2,100,8,512,256,768,0.1823380312000154,10.651329730212638,0.2283606320619583,0.0417699205106377,10.879244250059129
qwen-3-32b,org,2,100,16,512,256,768,0.3520883114496883,10.95028255946263,0.4287179514765739,0.0429422845469122,11.378134633600713
qwen-3-32b,org,2,100,32,512,256,768,0.8496106937370769,10.919335179850828,0.9185540102422236,0.0428209222739248,11.836686249822378
qwen-3-32b,org,4,100,1,512,256,768,0.0531590747981681,10.16518763000131,0.0549981355667114,0.0398634809019659,10.220062375068665
qwen-3-32b,org,4,100,2,512,256,768,0.0488206243011518,11.136594507647896,0.0677577376365661,0.0436729196378348,11.204172158241272
qwen-3-32b,org,4,100,4,512,256,768,0.0602218208503472,11.090071015099966,0.0851780295372009,0.0434904745690194,11.174888557195665
qwen-3-32b,org,4,100,8,512,256,768,0.1137297886745727,11.019511274825163,0.1551103055477142,0.0432137697051967,11.17416771352291
qwen-3-32b,org,4,100,16,512,256,768,0.2578942086733605,10.98923769678836,0.3108759462833405,0.0430950497913268,11.296984991431236
qwen-3-32b,org,4,100,32,512,256,768,0.4718819763970941,11.037908640934598,0.5284011885523796,0.0432859162389592,11.565161872655151
