model,qformat,tp,mps_percentage,batch_size,input_len,output_len,seq_len,prefill_time,decode_time,ttft,tpot,e2e
llama-3.1-8b,awq,2,80,4,256,256,512,0.024063576827757,2.573233554791659,0.0346782326698303,0.0100911119795751,2.607539713382721
llama-3.1-8b,awq,2,100,4,256,256,512,0.0203996198601089,2.6467695283819923,0.0377114713191986,0.010379488346596,2.678649294376373
llama-3.1-8b,awq,2,20,8,256,256,512,0.15258008625824,2.613837101141689,0.192802757024765,0.0102503415731046,2.806038311123848
llama-3.1-8b,awq,2,40,8,256,256,512,0.0756569824879989,2.6729995248897467,0.1138473808765411,0.010482351077999,2.7836136728525163
llama-3.1-8b,awq,2,50,8,256,256,512,0.068585129576968,2.626624018297298,0.0878132075071334,0.0103004863462639,2.712888154387474
llama-3.1-8b,awq,2,60,8,256,256,512,0.0556113116268534,2.638947223068681,0.0844461560249328,0.010348812639485,2.7184100806713105
llama-3.1-8b,awq,2,80,8,256,256,512,0.0396833063976373,2.5993260390358044,0.0663602352142334,0.0101934354471992,2.6624441713094718
llama-3.1-8b,awq,2,100,8,256,256,512,0.0364436462696176,2.6092391020501964,0.0567590236663818,0.0102323102041184,2.6627709746360777
llama-3.1-8b,awq,2,20,16,256,256,512,0.3508003734692465,2.757140752952546,0.4004753544926643,0.0108123166782452,3.156169502437115
llama-3.1-8b,awq,2,40,16,256,256,512,0.152250977026415,2.76403899124125,0.2171754822134971,0.0108393685931029,2.98007817864418
llama-3.1-8b,awq,2,50,16,256,256,512,0.1619555067940382,2.7029005640681136,0.1785245329141616,0.010599610055169,2.8805111914873125
llama-3.1-8b,awq,2,60,16,256,256,512,0.1292201490461593,2.67256094898039,0.1636783644556999,0.0104806311724721,2.83023687005043
llama-3.1-8b,awq,2,80,16,256,256,512,0.1065361273038433,2.6242368652398,0.1215775668621063,0.0102911249617247,2.7445839151740072
llama-3.1-8b,awq,2,100,16,256,256,512,0.0700478953222045,2.7266034158004917,0.1614958897233009,0.0106925624149038,2.867580772936344
llama-3.1-8b,awq,2,20,32,256,256,512,0.56600366558705,2.929192430419789,0.7241147845983505,0.0114870291389011,3.651144989579916
llama-3.1-8b,awq,2,40,32,256,256,512,0.3466822056696401,2.837872961949324,0.4033529505133629,0.0111289135762718,3.2401245079934595
llama-3.1-8b,awq,2,50,32,256,256,512,0.3328785506397252,2.8073081878363157,0.3505408771336079,0.0110090517170051,3.1570811219513417
llama-3.1-8b,awq,2,60,32,256,256,512,0.2335802422690903,2.794255689055717,0.2953512340784073,0.0109578654472773,3.098019666224718
llama-3.1-8b,awq,2,80,32,256,256,512,0.2189615678697009,2.748694272972352,0.2385326609015464,0.0107791932273425,2.9858449272811414
llama-3.1-8b,awq,2,100,32,256,256,512,0.1940964603127213,2.664773647936818,0.2071627974510193,0.0104500927370071,2.8712608754634856
llama-3.1-8b,awq,4,20,1,256,256,512,0.0252872264478355,2.833820671215653,0.0337484836578369,0.0111130222400613,2.860134530067444
llama-3.1-8b,awq,4,40,1,256,256,512,0.0185733068268746,2.7406614602077752,0.0197684049606323,0.0107476920008148,2.7601798295974733
llama-3.1-8b,awq,4,50,1,256,256,512,0.0180977192241698,2.826093852240592,0.019213843345642,0.0110827209891787,2.8450497150421143
llama-3.1-8b,awq,4,60,1,256,256,512,0.0184392756782472,2.788703821785748,0.0226605653762817,0.0109360934187676,2.8082460880279543
llama-3.1-8b,awq,4,80,1,256,256,512,0.0175778234377503,2.788803354743868,0.0187903881072998,0.0109364837440936,2.8073118209838865
llama-3.1-8b,awq,4,100,1,256,256,512,0.0174201241228729,2.7563294153660536,0.0185249090194702,0.0108091349622198,2.774723935127258
llama-3.1-8b,awq,4,20,2,256,256,512,0.0206193357473239,2.796726934867911,0.0319796204566955,0.0109675566073251,2.8280444741249084
llama-3.1-8b,awq,4,40,2,256,256,512,0.016140331258066,2.920427932869643,0.0222146034240722,0.0114526585602731,2.942475605010986
llama-3.1-8b,awq,4,50,2,256,256,512,0.0163286636583507,2.7759786444948986,0.0198550224304199,0.010886190762725,2.7955514669418333
llama-3.1-8b,awq,4,60,2,256,256,512,0.0136061285855248,2.7239365477580577,0.0201929569244384,0.0106821041088551,2.743399775028229
llama-3.1-8b,awq,4,80,2,256,256,512,0.0132469435688108,2.9690730962436644,0.0184831619262695,0.0116434239068379,2.987145709991455
llama-3.1-8b,awq,4,100,2,256,256,512,0.0116165200946852,2.706932825967669,0.0215389728546142,0.010615422846932,2.727170169353485
llama-3.1-8b,awq,4,20,4,256,256,512,0.0510461838799528,2.8624218664248477,0.0674694538116455,0.0112251837899013,2.929673022031784
llama-3.1-8b,awq,4,40,4,256,256,512,0.0257465569302439,2.8080561847658827,0.036959832906723,0.0110119850382975,2.844809538125992
llama-3.1-8b,awq,4,50,4,256,256,512,0.0232808952336199,2.7893881523399613,0.0443863570690155,0.0109387770679998,2.83036744594574
llama-3.1-8b,awq,4,60,4,256,256,512,0.0249627683195285,2.685576887219213,0.0344629824161529,0.0105316740675263,2.719418776035309
llama-3.1-8b,awq,4,80,4,256,256,512,0.0174798906082287,2.809444226103369,0.0270686984062194,0.0110174283376602,2.8362749338150026
llama-3.1-8b,awq,4,100,4,256,256,512,0.0167215523775666,2.8887064373120666,0.0274241089820861,0.0113282605384786,2.915835177898407
llama-3.1-8b,awq,4,20,8,256,256,512,0.0871138189279008,2.9762010228529108,0.1195948988199234,0.0116713765602074,3.087876909971237
llama-3.1-8b,awq,4,40,8,256,256,512,0.0436516016430687,2.9663706351129804,0.0646364003419876,0.0116328260200509,3.029370057582855
llama-3.1-8b,awq,4,50,8,256,256,512,0.0363285962317604,2.834055613388773,0.054146385192871,0.0111139435819167,2.88783424794674
llama-3.1-8b,awq,4,60,8,256,256,512,0.0375002695072907,2.846068532357458,0.0507167249917984,0.0111610530680684,2.896889251470566
llama-3.1-8b,awq,4,80,8,256,256,512,0.0344285115308593,2.8541317186667583,0.0462750375270843,0.0111926734065363,2.9000641971826555
llama-3.1-8b,awq,4,100,8,256,256,512,0.0304251800116617,2.868845986714587,0.041572418808937,0.0112503764184885,2.910090991854668
llama-3.1-8b,awq,4,20,16,256,256,512,0.1955930868047289,2.949143084307434,0.22554472386837,0.011565266997284,3.1735148176550867
llama-3.1-8b,awq,4,40,16,256,256,512,0.1042648924893001,2.8929860754491528,0.1239744484424591,0.0113450434331339,3.015932841598988
llama-3.1-8b,awq,4,50,16,256,256,512,0.0957599710323847,2.9484492648363814,0.1092141926288604,0.0115625461366132,3.0569198369979858
llama-3.1-8b,awq,4,60,16,256,256,512,0.0801397076487774,2.9720309458556584,0.0998585745692253,0.011655023317081,3.070385779440403
llama-3.1-8b,awq,4,80,16,256,256,512,0.0637215261958772,2.8266738260485,0.0856201276183128,0.0110849953962686,2.910990150272846
llama-3.1-8b,awq,4,100,16,256,256,512,0.0527872242673765,2.8266383589652837,0.0681233212351799,0.0110848563096677,2.8934145733714103
llama-3.1-8b,awq,4,20,32,256,256,512,0.3993783791724127,3.1055478638489147,0.4433047905564308,0.0121786190739173,3.54721287637949
llama-3.1-8b,awq,4,40,32,256,256,512,0.2165868754032999,2.8790378731442616,0.2439510256052017,0.0112903446005657,3.1212757296860216
llama-3.1-8b,awq,4,50,32,256,256,512,0.1743362500696093,3.049030901507649,0.2013608202338218,0.0119569839274809,3.2487113483250143
llama-3.1-8b,awq,4,60,32,256,256,512,0.165921257136506,2.9137204974715134,0.1808474749326706,0.0114263548920451,3.093482204526663
llama-3.1-8b,awq,4,80,32,256,256,512,0.1274313751346198,3.0606696145419847,0.1460314452648163,0.0120026259393803,3.205060295760632
llama-3.1-8b,awq,4,100,32,256,256,512,0.1103498289725394,2.9445962049110674,0.1301225960254669,0.0115474360976904,3.0738036163151263
llama-3.1-8b,fp8_kv8,1,20,1,256,256,512,0.0199932410381734,2.5858491364400837,0.0206898212432861,0.0101405848487846,2.6065263509750367
llama-3.1-8b,fp8_kv8,1,40,1,256,256,512,0.0134917961899191,2.62908585742116,0.0143193244934082,0.0103101406173378,2.64340398311615
llama-3.1-8b,fp8_kv8,1,50,1,256,256,512,0.0109552735462784,2.570862894970924,0.0116654634475708,0.0100818152743957,2.5824886083602907
llama-3.1-8b,fp8_kv8,1,60,1,256,256,512,0.0110322384629398,2.5645677293185143,0.0118839025497436,0.0100571283502686,2.5763479471206665
llama-3.1-8b,fp8_kv8,1,80,1,256,256,512,0.011011099582538,2.598890344472602,0.0117195844650268,0.010191726841069,2.610601854324341
llama-3.1-8b,fp8_kv8,1,100,1,256,256,512,0.0109880290459841,2.599340102914721,0.0119337320327758,0.0101934905996655,2.611288976669312
llama-3.1-8b,fp8_kv8,1,20,2,256,256,512,0.0257855643285438,2.6794211235828698,0.03545583486557,0.010507533817972,2.7148014545440677
llama-3.1-8b,fp8_kv8,1,40,2,256,256,512,0.0165010181488469,2.746990398527123,0.0234738826751709,0.010772511366773,2.7703426837921143
llama-3.1-8b,fp8_kv8,1,50,2,256,256,512,0.025405459664762,2.629290237883106,0.0311112165451049,0.0103109421093455,2.6603252053260804
llama-3.1-8b,fp8_kv8,1,60,2,256,256,512,0.014380807778798,2.706704085227102,0.0188105344772338,0.01061452582442,2.7254730820655824
llama-3.1-8b,fp8_kv8,1,80,2,256,256,512,0.013672850979492,2.6889948546187954,0.0174002528190612,0.0105450778612501,2.7063133120536804
llama-3.1-8b,fp8_kv8,1,100,2,256,256,512,0.0119456033920869,2.627066779928282,0.0170767664909362,0.0103022226663854,2.6440795063972478
llama-3.1-8b,fp8_kv8,1,20,4,256,256,512,0.0493813290842808,2.726228549645748,0.0654698252677917,0.0106910923515519,2.79159420132637
llama-3.1-8b,fp8_kv8,1,40,4,256,256,512,0.0291831863461993,2.699601427046582,0.0400610148906707,0.0105866722629277,2.7395357131958007
llama-3.1-8b,fp8_kv8,1,50,4,256,256,512,0.0239253835170529,2.77435010302579,0.0336152255535125,0.0108798043255913,2.807857418060302
llama-3.1-8b,fp8_kv8,1,60,4,256,256,512,0.0232706172857433,2.769870264187921,0.0327998995780944,0.0108622363301487,2.8025661647319797
llama-3.1-8b,fp8_kv8,1,80,4,256,256,512,0.0186352303135208,2.7871665078448133,0.0273256242275238,0.0109300647366463,2.814370059967041
llama-3.1-8b,fp8_kv8,1,100,4,256,256,512,0.0244794454541988,2.6696454306948,0.0332615077495574,0.0104691977674305,2.702802675962448
llama-3.1-8b,fp8_kv8,1,20,8,256,256,512,0.1087853477220051,2.776519767969148,0.1277623414993286,0.0108883128155652,2.904056966304779
llama-3.1-8b,fp8_kv8,1,40,8,256,256,512,0.0580047017603646,2.668993176770164,0.071621173620224,0.0104666399089026,2.7403954058885573
llama-3.1-8b,fp8_kv8,1,50,8,256,256,512,0.0506151502311695,2.7239368088485207,0.061540475487709,0.0106821051327392,2.7852694362401964
llama-3.1-8b,fp8_kv8,1,60,8,256,256,512,0.0438616978994105,2.6712692986184265,0.0546738266944885,0.010475565876935,2.7257051199674605
llama-3.1-8b,fp8_kv8,1,80,8,256,256,512,0.0376148584648035,2.729405455576489,0.0484549731016159,0.0107035508061823,2.777699774503708
llama-3.1-8b,fp8_kv8,1,100,8,256,256,512,0.0332324001472443,2.700304568570573,0.0436343401670455,0.0105894296806689,2.743768659234047
llama-3.1-8b,fp8_kv8,1,20,16,256,256,512,0.2284708040358964,2.8987250109144957,0.252840031683445,0.0113675490624097,3.151270630955696
llama-3.1-8b,fp8_kv8,1,40,16,256,256,512,0.127118171218899,2.8527413341391368,0.1432951167225837,0.0111872209181926,2.995769253373146
llama-3.1-8b,fp8_kv8,1,50,16,256,256,512,0.1011219083389733,2.767169395746896,0.11498983502388,0.0108516446892035,2.881843827664852
llama-3.1-8b,fp8_kv8,1,60,16,256,256,512,0.0925364843395073,2.7271589500800477,0.1043810784816741,0.010694740980706,2.8312597915530207
llama-3.1-8b,fp8_kv8,1,80,16,256,256,512,0.0749694603175157,2.7417906738031887,0.0891692295670509,0.0107521202894242,2.8305663630366324
llama-3.1-8b,fp8_kv8,1,100,16,256,256,512,0.069723320097546,2.7129322165535994,0.0812042281031608,0.0106389498688376,2.793793646991253
llama-3.1-8b,fp8_kv8,1,20,32,256,256,512,0.4668439213943202,3.198853886280267,0.4937655359506607,0.0125445250442363,3.691870431602001
llama-3.1-8b,fp8_kv8,1,40,32,256,256,512,0.2600768845048151,2.822569729528914,0.2750083833932876,0.0110689009001133,3.0969281516969205
llama-3.1-8b,fp8_kv8,1,50,32,256,256,512,0.2115888403190183,2.823412169338553,0.2237938441336155,0.0110722045856413,3.0466181695461274
llama-3.1-8b,fp8_kv8,1,60,32,256,256,512,0.1870734939235262,2.8029909191667683,0.200455678999424,0.0109921212516343,3.00296633169055
llama-3.1-8b,fp8_kv8,1,80,32,256,256,512,0.1518305793128092,2.822007949682302,0.1641657501459121,0.0110666978418913,2.985572785139084
llama-3.1-8b,fp8_kv8,1,100,32,256,256,512,0.1305597499434952,2.8126758449114275,0.1430627085268497,0.0110301013525938,2.9551330991089344
llama-3.1-8b,fp8_kv8,2,20,1,256,256,512,0.0199452731292694,2.971586811216548,0.0208891630172729,0.0116532816126139,2.9921788930892945
llama-3.1-8b,fp8_kv8,2,40,1,256,256,512,0.0179547500330954,2.990392271755263,0.0187161445617675,0.0117270285166873,3.009067106246948
llama-3.1-8b,fp8_kv8,2,50,1,256,256,512,0.0189362459350377,3.0159504525363445,0.0196882724761962,0.0118272566766131,3.035585379600525
llama-3.1-8b,fp8_kv8,2,60,1,256,256,512,0.0192702199332416,3.0699753803666683,0.0202545166015625,0.0120391191386928,3.089964985847473
llama-3.1-8b,fp8_kv8,2,80,1,256,256,512,0.0184925868175923,2.996489379554987,0.0222076416015625,0.0117509387433528,3.015910029411316
llama-3.1-8b,fp8_kv8,2,100,1,256,256,512,0.0184132018592208,3.021956084109843,0.0195865392684936,0.0118508081729797,3.041162061691284
llama-3.1-8b,fp8_kv8,2,20,2,256,256,512,0.0199772954918444,3.1069986782269554,0.0329646825790405,0.0121843085420664,3.1358084440231324
llama-3.1-8b,fp8_kv8,2,40,2,256,256,512,0.0154140602797269,3.2093144034035506,0.019360327720642,0.0125855466800139,3.22857164144516
llama-3.1-8b,fp8_kv8,2,50,2,256,256,512,0.0268307489808648,3.1681166692869738,0.0375239610671997,0.0124239869383802,3.2038975954055786
llama-3.1-8b,fp8_kv8,2,60,2,256,256,512,0.0134128228295594,3.184932815772481,0.029969298839569,0.0124899326108724,3.2147170424461367
llama-3.1-8b,fp8_kv8,2,80,2,256,256,512,0.01320884199813,3.1816666772123425,0.0205486297607421,0.0124771242243621,3.201760232448578
llama-3.1-8b,fp8_kv8,2,100,2,256,256,512,0.0128786876797676,3.1151220402447506,0.0214513301849365,0.0122161648637049,3.13609094619751
llama-3.1-8b,fp8_kv8,2,20,4,256,256,512,0.0307218175614252,3.154690413014032,0.0465333878993988,0.0123713349529962,3.1984210848808288
llama-3.1-8b,fp8_kv8,2,40,4,256,256,512,0.0200244854437187,3.10545063582249,0.032962965965271,0.0121782377875391,3.13701485991478
llama-3.1-8b,fp8_kv8,2,50,4,256,256,512,0.0185311441658996,3.0841774537344464,0.0299412548542022,0.0120948135440566,3.1137056589126586
llama-3.1-8b,fp8_kv8,2,60,4,256,256,512,0.0169716559816151,3.124941859464161,0.028233391046524,0.0122546739586829,3.152068448066712
llama-3.1-8b,fp8_kv8,2,80,4,256,256,512,0.0177088057040236,3.166744274646044,0.0371413230895996,0.0124186049986119,3.198899155855179
llama-3.1-8b,fp8_kv8,2,100,4,256,256,512,0.0145897892070934,3.213606861815788,0.0410544991493225,0.0126023798502579,3.247335755825042
llama-3.1-8b,fp8_kv8,2,20,8,256,256,512,0.0521379017445724,3.243080626853043,0.074856224656105,0.0127179632425609,3.317413315176964
llama-3.1-8b,fp8_kv8,2,40,8,256,256,512,0.0368528323422651,3.140236794349039,0.0539387673139572,0.0123146540954864,3.193052223324776
llama-3.1-8b,fp8_kv8,2,50,8,256,256,512,0.0274158791231457,3.152820083865663,0.0626238495111465,0.0123640003288849,3.210621875524521
llama-3.1-8b,fp8_kv8,2,60,8,256,256,512,0.0275045433663763,3.2515489428013096,0.0510506361722946,0.012751172324711,3.2993600219488144
llama-3.1-8b,fp8_kv8,2,80,8,256,256,512,0.0221488335053436,3.1718521138303912,0.0980273455381393,0.0124386357405113,3.263673108816147
llama-3.1-8b,fp8_kv8,2,100,8,256,256,512,0.0243034624902065,3.16067645928124,0.0395759403705596,0.0123948096442401,3.1994812697172166
llama-3.1-8b,fp8_kv8,2,20,16,256,256,512,0.1159043881401885,3.2850184938433813,0.1842520117759704,0.0128824254660524,3.4626601457595827
llama-3.1-8b,fp8_kv8,2,40,16,256,256,512,0.0583700890914769,3.2285577438247857,0.114695456624031,0.0126610107600971,3.3329958364367487
llama-3.1-8b,fp8_kv8,2,50,16,256,256,512,0.0625183853466296,3.316568663623184,0.1089965522289276,0.0130061516220517,3.3979419097304344
llama-3.1-8b,fp8_kv8,2,60,16,256,256,512,0.0562639354204293,3.280186760835932,0.1052416056394577,0.0128634774934742,3.3594132021069525
llama-3.1-8b,fp8_kv8,2,80,16,256,256,512,0.0420248019392602,3.1991145701817003,0.0840943828225135,0.0125455473340458,3.26004872918129
llama-3.1-8b,fp8_kv8,2,100,16,256,256,512,0.0454987573175458,3.2363257052464176,0.078234526515007,0.0126914733539075,3.294323951005936
llama-3.1-8b,fp8_kv8,2,20,32,256,256,512,0.2686742240359308,3.4324706008599604,0.3048339866101742,0.0134606690229802,3.734025815874338
llama-3.1-8b,fp8_kv8,2,40,32,256,256,512,0.1408043956675101,3.323242702102289,0.1781060338020324,0.0130323243219697,3.497884030640125
llama-3.1-8b,fp8_kv8,2,50,32,256,256,512,0.1046715486052562,3.3011105422338005,0.1781990632414817,0.0129455315381717,3.476565907150507
llama-3.1-8b,fp8_kv8,2,60,32,256,256,512,0.0641744854394346,3.2657726650300902,0.1694063730537891,0.0128069516275689,3.41692022010684
llama-3.1-8b,fp8_kv8,2,80,32,256,256,512,0.101677972683683,3.298311904950242,0.1507112860679626,0.0129345564900009,3.4457271985709665
llama-3.1-8b,fp8_kv8,2,100,32,256,256,512,0.0822554224767373,3.2719637701520696,0.1377332590520382,0.0128312304711845,3.3996386766433715
llama-3.1-8b,fp8_kv8,4,20,1,256,256,512,0.0188517161644995,3.060714458208531,0.0203604936599731,0.0120028017968962,3.080293130874634
llama-3.1-8b,fp8_kv8,4,40,1,256,256,512,0.0197161060757935,2.957688952423632,0.0205384492874145,0.0115987802055828,2.978146266937256
llama-3.1-8b,fp8_kv8,4,50,1,256,256,512,0.0185902633704245,3.023571143951267,0.0195830345153808,0.0118571417409853,3.042914366722107
llama-3.1-8b,fp8_kv8,4,60,1,256,256,512,0.0189118891954422,2.9896405844949188,0.0225701093673706,0.0117240807235094,3.009424924850464
llama-3.1-8b,fp8_kv8,4,80,1,256,256,512,0.0183197427541017,2.982520170137286,0.0259190559387207,0.0116961575299501,3.0017287015914915
llama-3.1-8b,fp8_kv8,4,100,1,256,256,512,0.0185107041150331,2.992888096999377,0.0196742534637451,0.0117368160666642,3.012198972702026
llama-3.1-8b,fp8_kv8,4,20,2,256,256,512,0.0137520039919763,3.2293539081700144,0.025361680984497,0.0126641329732157,3.254289889335632
llama-3.1-8b,fp8_kv8,4,40,2,256,256,512,0.0139714147895574,3.1740189377684147,0.0220516800880432,0.0124471330892879,3.1970630407333376
llama-3.1-8b,fp8_kv8,4,50,2,256,256,512,0.0131118693388998,3.1263343883212658,0.0218921065330505,0.0122601348561618,3.1465583086013797
llama-3.1-8b,fp8_kv8,4,60,2,256,256,512,0.0131516940891742,3.1537864701356737,0.0206987380981445,0.0123677900789634,3.174360287189484
llama-3.1-8b,fp8_kv8,4,80,2,256,256,512,0.0138264596462249,3.166054668882862,0.0204813361167907,0.0124159006622857,3.185390067100525
llama-3.1-8b,fp8_kv8,4,100,2,256,256,512,0.014241193793714,3.2892455755732954,0.0233039617538452,0.0128990022571501,3.3122608065605164
llama-3.1-8b,fp8_kv8,4,20,4,256,256,512,0.0229242735076695,3.215013785660267,0.0349902689456939,0.0126078971986677,3.2497377753257752
llama-3.1-8b,fp8_kv8,4,40,4,256,256,512,0.0156595907406881,3.159780358383432,0.0437109231948852,0.0123912955230722,3.196970653533936
llama-3.1-8b,fp8_kv8,4,50,4,256,256,512,0.0157685710815712,3.21890465344768,0.0404167473316192,0.0126231555037163,3.2504327237606048
llama-3.1-8b,fp8_kv8,4,60,4,256,256,512,0.014896988403052,3.1455532521940768,0.0261686027050018,0.0123355029497806,3.169845497608185
llama-3.1-8b,fp8_kv8,4,80,4,256,256,512,0.0138648852007463,3.140599101735279,0.0277243614196777,0.0123160749087658,3.164847242832184
llama-3.1-8b,fp8_kv8,4,100,4,256,256,512,0.014433525991626,3.2198446086607877,0.0236300647258758,0.0126268416025913,3.2422383308410643
llama-3.1-8b,fp8_kv8,4,20,8,256,256,512,0.0429740967112593,3.328191393776797,0.0962810218334198,0.0130517309559874,3.4080241113901137
llama-3.1-8b,fp8_kv8,4,40,8,256,256,512,0.0396919042570516,3.204440710111521,0.0807170987129211,0.0125664341573,3.274488937854767
llama-3.1-8b,fp8_kv8,4,50,8,256,256,512,0.0497739615500904,3.258413726708386,0.0703561544418334,0.0127780930459152,3.325002643465996
llama-3.1-8b,fp8_kv8,4,60,8,256,256,512,0.0226649825810454,3.2341914872056803,0.0360795438289642,0.0126831038713948,3.2698065131902694
llama-3.1-8b,fp8_kv8,4,80,8,256,256,512,0.0280066182953305,3.254062647407409,0.0485523253679275,0.0127610299898329,3.3014467507600784
llama-3.1-8b,fp8_kv8,4,100,8,256,256,512,0.0196413342026062,3.21863085484365,0.0323503851890564,0.0126220817837005,3.2496151685714723
llama-3.1-8b,fp8_kv8,4,20,16,256,256,512,0.0733654141367878,3.302748876216356,0.1339214414358139,0.012951956377319,3.40846985578537
llama-3.1-8b,fp8_kv8,4,40,16,256,256,512,0.0484223571431357,3.321840245719068,0.0774188876152038,0.0130268244930159,3.393176279962063
llama-3.1-8b,fp8_kv8,4,50,16,256,256,512,0.0474504048936069,3.2335377722629346,0.0608317047357559,0.012680540283384,3.29356112331152
llama-3.1-8b,fp8_kv8,4,60,16,256,256,512,0.0366227587917819,3.216373963031219,0.0694896757602691,0.0126132312275734,3.2831647127866743
llama-3.1-8b,fp8_kv8,4,80,16,256,256,512,0.0300205433100927,3.242731434619054,0.0895186737179756,0.0127165938612511,3.312898635864258
llama-3.1-8b,fp8_kv8,4,100,16,256,256,512,0.0416797662037424,3.326789244863903,0.0586839511990547,0.0130462323327996,3.3848394721746446
llama-3.1-8b,fp8_kv8,4,20,32,256,256,512,0.173881109879585,3.38052561947552,0.1872385561466217,0.0132569632136294,3.5671065784990788
llama-3.1-8b,fp8_kv8,4,40,32,256,256,512,0.1031739794765599,3.276657346216962,0.1210585057735443,0.0128496366518312,3.396630673110485
llama-3.1-8b,fp8_kv8,4,50,32,256,256,512,0.0833375324873486,3.433744385439786,0.1110478535294532,0.0134656642566266,3.543376389145851
llama-3.1-8b,fp8_kv8,4,60,32,256,256,512,0.0785648578515974,3.3739081038569565,0.0928995959460735,0.013231012171988,3.4661021888256074
llama-3.1-8b,fp8_kv8,4,80,32,256,256,512,0.0592525215615751,3.366639698387007,0.0894633755087852,0.0132025086211255,3.453245644271374
llama-3.1-8b,fp8_kv8,4,100,32,256,256,512,0.0602100333082489,3.2812699697475183,0.0858314573764801,0.0128677253715588,3.3629041336476804
llama-3.1-8b,org,1,20,1,256,256,512,0.0292405015788972,2.4091800286434597,0.0300519227981567,0.0094477648182096,2.4392611265182493
llama-3.1-8b,org,1,40,1,256,256,512,0.0179523364175111,2.004848829703405,0.0187487840652465,0.0078621522733466,2.023604249954224
llama-3.1-8b,org,1,50,1,256,256,512,0.0178099423646926,2.013610932184384,0.0184910058975219,0.0078965134595466,2.0320967197418214
llama-3.1-8b,org,1,60,1,256,256,512,0.0148102992214262,2.017134413868189,0.0155082702636718,0.0079103310347772,2.032636308670044
llama-3.1-8b,org,1,80,1,256,256,512,0.0127067233435809,2.036256830766797,0.0135244131088256,0.0079853209049678,2.0497456312179567
llama-3.1-8b,org,1,100,1,256,256,512,0.0115480331238359,2.0393702464178203,0.0123218774795532,0.0079975303781091,2.051702547073364
llama-3.1-8b,org,1,20,2,256,256,512,0.0478960730601102,2.4323067678371446,0.0550480246543884,0.0095384579130868,2.487316644191742
llama-3.1-8b,org,1,40,2,256,256,512,0.0241508052684366,2.009903516015038,0.0306005358695983,0.0078819745726079,2.040447402000427
llama-3.1-8b,org,1,50,2,256,256,512,0.0181713789934292,2.043454621802084,0.0254809498786926,0.0080135475364787,2.068767273426056
llama-3.1-8b,org,1,60,2,256,256,512,0.0274518054677173,2.0667440521996467,0.0330028176307678,0.008104878636077,2.099698293209076
llama-3.1-8b,org,1,80,2,256,256,512,0.0159923125291243,2.028398549067788,0.0220910310745239,0.0079545041139913,2.05042496919632
llama-3.1-8b,org,1,100,2,256,256,512,0.0140755567234009,2.0527452519629152,0.0185864210128784,0.0080499813802467,2.07129111289978
llama-3.1-8b,org,1,20,4,256,256,512,0.0641714397701434,2.529869139858056,0.0914788722991943,0.0099210554504237,2.6212147533893586
llama-3.1-8b,org,1,40,4,256,256,512,0.0384025209932588,1.9887473571812733,0.0532419502735137,0.0077990092438481,2.041880267858505
llama-3.1-8b,org,1,50,4,256,256,512,0.0347966183093376,2.056816766294651,0.0540074825286865,0.0080659481031162,2.1107054233551024
llama-3.1-8b,org,1,60,4,256,256,512,0.0256171802175231,2.085201037442312,0.0388198137283325,0.008177258970362,2.1238186180591585
llama-3.1-8b,org,1,80,4,256,256,512,0.0243976643774658,2.0214113241410816,0.0359165072441101,0.0079271032319258,2.057215541601181
llama-3.1-8b,org,1,100,4,256,256,512,0.0184861114365048,2.0734040836105123,0.0282546639442443,0.0081309964063157,2.1015462934970857
llama-3.1-8b,org,1,20,8,256,256,512,0.1484694968443363,2.603246826661052,0.1812161535024642,0.0102088110849453,2.7842426657676698
llama-3.1-8b,org,1,40,8,256,256,512,0.080936325417133,2.110290803364478,0.1022819370031356,0.0082756502092724,2.212373411655426
llama-3.1-8b,org,1,50,8,256,256,512,0.0619225836358964,2.0744152184051927,0.0781344652175903,0.0081349616408046,2.15239599943161
llama-3.1-8b,org,1,60,8,256,256,512,0.0560574770381208,2.065677641908405,0.0713752776384353,0.0081006966349349,2.1368760854005813
llama-3.1-8b,org,1,80,8,256,256,512,0.0489429182140156,2.082488695089705,0.0637956738471984,0.0081666223336851,2.146100240945816
llama-3.1-8b,org,1,100,8,256,256,512,0.0387997862766496,2.1229001276311465,0.0507271856069564,0.0083250985397299,2.1734545677900314
llama-3.1-8b,org,1,20,16,256,256,512,0.3436924059904413,2.754651588073466,0.3750320792198181,0.0108025552473469,3.129377323389053
llama-3.1-8b,org,1,40,16,256,256,512,0.2026028106542071,2.169529314539977,0.2242402285337448,0.0085079580962352,2.393510580062866
llama-3.1-8b,org,1,50,16,256,256,512,0.1465212849871022,2.1658122500200987,0.1615700393915176,0.0084933813726278,2.327110157907009
llama-3.1-8b,org,1,60,16,256,256,512,0.1331440609385026,2.1934813658095664,0.1523022547364235,0.0086018877090571,2.3454695254564286
llama-3.1-8b,org,1,80,16,256,256,512,0.1252699215983739,2.2052375249069884,0.1404215320944786,0.0086479902937528,2.3453752920031548
llama-3.1-8b,org,1,100,16,256,256,512,0.0881957129604416,2.2145657420653158,0.0998019084334373,0.008684571537511,2.314138834178448
llama-3.1-8b,org,1,20,32,256,256,512,0.7297626608997234,3.172785329632461,0.7620091751217842,0.0124422954103233,3.934194155037403
llama-3.1-8b,org,1,40,32,256,256,512,0.36538346963207,2.410526957080583,0.3872391827404499,0.009453046890512,2.797246024757624
